instance,pb,n,p,coef,rangemin,rangemax,nodesel,varsel,OB,solved,YN,nbnodes,mindepthT,maxdepthT,avgdepthT,avgdepthYN,nbleaf,nbinfeas,pctinfeas,tpsinfeas,nbopt,pctopt,tpsopt,nbdomi,pctdomi,avgdomi,nbLB,avgfacets,avgNDf,pctavgNDf, avgWNDf,pctWNDf,maxfacets,maxNDf,pctmaxNDf, maxWNDf,pctmaxWNDf,tpstotal,tpsLB,pcttpsLB,tpsdomi,pcttpsdomi,tpsUB,pcttpsUB,tpsnodesel,pcttpsnodesel,tpsvarsel,pcttpsvarsel,tpsOB,pcttpsOB,tpsSLUB,pcttpsSLUB,tpsdomiLUB,pcttpsdomiLUB,nbOB,pctnbOB,avgdepthOB,mindepthOB,maxdepthOB,avgnbpbOB,maxnbpbOB,ratioNDcoef
Forget20-AP_10_3_1000-2000_spheredown_1_3,AS,100,3,spheredown,1000,2000,breadth,mfavg,None,1,2736,41587,10,37,18.08,9.47,20794,0,0.0,0.0,6879,33.08,2.38,13915,66.92,18.41,41587,15.62,7.52,48.14,8.1,51.85,157,130,82.8,27,17.2,538.23,309.14,57.44,179.81,33.41,37.84,7.03,0.01,0.0,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1000-2000_spheredown_1_4,AS,100,3,spheredown,1000,2000,depth,mof,None,1,2052,45949,8,38,18.26,9.62,22975,0,0.0,0.0,8068,35.12,2.18,14907,64.88,10.41,45949,14.26,6.37,44.67,7.89,55.33,109,85,77.98,24,22.02,406.53,307.45,75.63,69.19,17.02,20.67,5.08,0.01,0.0,0.27,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.95
Forget20-AP_10_3_1000-2000_spheredown_1_4,AS,100,3,spheredown,1000,2000,breadth,mof,None,1,2052,35183,9,38,18.01,9.62,17592,0,0.0,0.0,5584,31.74,2.23,12008,68.26,15.25,35183,15.47,7.21,46.6,8.26,53.41,109,85,77.98,24,22.02,398.9,254.12,63.71,110.39,27.67,25.9,6.49,0.01,0.0,0.24,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.95
Forget20-AP_10_3_1000-2000_spheredown_1_4,AS,100,3,spheredown,1000,2000,depth,mfavg,None,1,2052,45013,8,39,18.31,9.71,22507,0,0.0,0.0,7876,34.99,2.18,14631,65.01,10.49,45013,14.35,6.45,44.95,7.9,55.07,121,97,80.17,24,19.83,402.23,304.59,75.73,68.43,17.01,20.72,5.15,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.95
Forget20-AP_10_3_1000-2000_spheredown_1_4,AS,100,3,spheredown,1000,2000,breadth,mfavg,None,1,2052,34683,9,39,18.06,9.71,17342,0,0.0,0.0,5486,31.63,2.22,11856,68.37,15.16,34683,15.51,7.26,46.81,8.25,53.18,121,97,80.17,24,19.83,391.26,251.09,64.17,107.75,27.54,24.33,6.22,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.95
Forget20-AP_10_3_1000-2000_spheredown_1_5,AS,100,3,spheredown,1000,2000,depth,mof,None,1,2546,54677,10,35,18.47,9.75,27339,0,0.0,0.0,9764,35.71,2.14,17575,64.29,12.1,54677,15.1,7.14,47.3,7.96,52.71,157,132,84.08,25,15.92,543.56,391.97,72.11,109.58,20.16,30.36,5.59,0.01,0.0,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.87
Forget20-AP_10_3_1000-2000_spheredown_1_5,AS,100,3,spheredown,1000,2000,breadth,mof,None,1,2546,43481,10,35,18.28,9.75,21741,0,0.0,0.0,6977,32.09,2.26,14764,67.91,18.67,43481,16.48,8.13,49.32,8.35,50.67,157,132,84.08,25,15.92,576.34,342.78,59.48,180.39,31.3,41.15,7.14,0.01,0.0,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.87
Forget20-AP_10_3_1000-2000_spheredown_1_5,AS,100,3,spheredown,1000,2000,depth,mfavg,None,1,2546,54051,10,37,18.4,9.69,27026,0,0.0,0.0,9647,35.7,2.19,17379,64.3,12.23,54051,15.1,7.15,47.36,7.95,52.64,157,132,84.08,25,15.92,544.71,393.03,72.15,109.6,20.12,30.67,5.63,0.01,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.87
Forget20-AP_10_3_1000-2000_spheredown_1_5,AS,100,3,spheredown,1000,2000,breadth,mfavg,None,1,2546,43013,10,37,18.19,9.69,21507,0,0.0,0.0,6849,31.85,2.33,14658,68.15,18.68,43013,16.52,8.17,49.43,8.35,50.55,157,132,84.08,25,15.92,572.92,342.0,59.69,178.79,31.21,39.96,6.97,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.87
Forget20-AP_10_3_1000-2000_spheredown_1_6,AS,100,3,spheredown,1000,2000,depth,mof,None,1,2856,56797,7,36,18.58,10.09,28399,0,0.0,0.0,11439,40.28,2.29,16960,59.72,12.42,56797,14.02,6.37,45.42,7.65,54.58,144,116,80.56,28,19.44,558.58,389.43,69.72,114.07,20.42,40.28,7.21,0.01,0.0,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.82
Forget20-AP_10_3_1000-2000_spheredown_1_6,AS,100,3,spheredown,1000,2000,breadth,mof,None,1,2856,43293,9,36,18.25,10.09,21647,0,0.0,0.0,7648,35.33,2.44,13999,64.67,19.4,43293,15.58,7.47,47.93,8.11,52.06,144,116,80.56,28,19.44,574.19,328.14,57.15,185.92,32.38,45.6,7.94,0.01,0.0,0.29,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.82
Forget20-AP_10_3_1000-2000_spheredown_1_6,AS,100,3,spheredown,1000,2000,depth,mfavg,None,1,2856,56585,7,42,18.59,10.11,28293,0,0.0,0.0,11239,39.72,2.33,17054,60.28,12.55,56585,14.11,6.43,45.61,7.67,54.37,144,116,80.56,28,19.44,566.38,395.82,69.89,115.8,20.45,40.23,7.1,0.01,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.82
Forget20-AP_10_3_1000-2000_spheredown_1_6,AS,100,3,spheredown,1000,2000,breadth,mfavg,None,1,2856,43247,9,38,18.27,10.11,21624,0,0.0,0.0,7449,34.45,2.49,14175,65.55,19.18,43247,15.68,7.54,48.09,8.14,51.91,144,116,80.56,28,19.44,579.15,332.72,57.45,185.83,32.09,43.26,7.47,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.82
Forget20-AP_10_3_1000-2000_spheredown_1_7,AS,100,3,spheredown,1000,2000,depth,mof,None,1,2303,44891,9,35,17.69,9.42,22446,0,0.0,0.0,8882,39.57,2.32,13564,60.43,10.97,44891,13.82,6.21,44.91,7.62,55.12,137,109,79.56,28,20.44,404.58,298.98,73.9,72.7,17.97,23.12,5.71,0.01,0.0,0.29,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1000-2000_spheredown_1_7,AS,100,3,spheredown,1000,2000,breadth,mof,None,1,2303,33723,9,35,17.41,9.42,16862,0,0.0,0.0,5981,35.47,2.37,10881,64.53,16.81,33723,15.13,7.13,47.11,8.0,52.86,137,109,79.56,28,20.44,401.7,244.75,60.93,118.07,29.39,29.05,7.23,0.01,0.0,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1000-2000_spheredown_1_7,AS,100,3,spheredown,1000,2000,depth,mfavg,None,1,2303,44967,9,35,17.69,9.4,22484,0,0.0,0.0,8913,39.64,2.21,13571,60.36,10.97,44967,13.88,6.26,45.09,7.62,54.88,137,109,79.56,28,20.44,402.45,298.27,74.11,73.04,18.15,22.54,5.6,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1000-2000_spheredown_1_7,AS,100,3,spheredown,1000,2000,breadth,mfavg,None,1,2303,33695,9,35,17.42,9.4,16848,0,0.0,0.0,5980,35.49,2.39,10868,64.51,17.02,33695,15.22,7.2,47.32,8.02,52.71,137,109,79.56,28,20.44,403.75,245.76,60.87,118.92,29.45,28.97,7.17,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1000-2000_spheredown_1_8,AS,100,3,spheredown,1000,2000,depth,mof,None,1,2002,45249,9,37,18.19,9.57,22625,0,0.0,0.0,8182,36.16,2.32,14443,63.84,9.92,45249,14.34,6.41,44.69,7.93,55.31,148,119,80.41,29,19.59,395.28,307.53,77.8,57.83,14.63,19.55,4.95,0.01,0.0,0.29,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.86
Forget20-AP_10_3_1000-2000_spheredown_1_8,AS,100,3,spheredown,1000,2000,breadth,mof,None,1,2002,33169,10,37,17.65,9.57,16585,0,0.0,0.0,5430,32.74,2.41,11155,67.26,15.65,33169,15.71,7.37,46.96,8.33,53.04,148,119,80.41,29,19.59,383.98,249.56,64.99,103.69,27.0,22.66,5.9,0.01,0.0,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.86
Forget20-AP_10_3_1000-2000_spheredown_1_8,AS,100,3,spheredown,1000,2000,depth,mfavg,None,1,2002,45261,9,38,18.17,9.54,22631,0,0.0,0.0,8211,36.28,2.32,14420,63.72,9.91,45261,14.37,6.44,44.82,7.93,55.17,148,119,80.41,29,19.59,396.61,309.85,78.12,57.28,14.44,19.5,4.92,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.86
Forget20-AP_10_3_1000-2000_spheredown_1_8,AS,100,3,spheredown,1000,2000,breadth,mfavg,None,1,2002,33011,10,36,17.62,9.54,16506,0,0.0,0.0,5414,32.8,2.42,11092,67.2,15.47,33011,15.74,7.41,47.08,8.33,52.93,148,119,80.41,29,19.59,380.43,248.67,65.37,102.68,26.99,21.29,5.6,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.86
Forget20-AP_10_3_1000-2000_spheredown_1_9,AS,100,3,spheredown,1000,2000,depth,mof,None,1,1919,41333,10,35,17.42,9.04,20667,0,0.0,0.0,7977,38.6,2.2,12690,61.4,10.44,41333,14.1,6.27,44.5,7.82,55.48,132,101,76.52,31,23.48,357.78,273.18,76.36,60.28,16.85,17.3,4.83,0.01,0.0,0.24,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.87
Forget20-AP_10_3_1000-2000_spheredown_1_9,AS,100,3,spheredown,1000,2000,breadth,mof,None,1,1919,29483,9,35,17.13,9.04,14742,0,0.0,0.0,5034,34.15,2.31,9708,65.85,15.37,29483,15.77,7.44,47.17,8.33,52.82,132,101,76.52,31,23.48,332.63,217.23,65.31,87.04,26.17,21.36,6.42,0.01,0.0,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.87
Forget20-AP_10_3_1000-2000_spheredown_1_9,AS,100,3,spheredown,1000,2000,depth,mfavg,None,1,1919,40925,10,37,17.34,9.03,20463,0,0.0,0.0,7933,38.77,2.2,12530,61.23,10.4,40925,14.0,6.22,44.38,7.79,55.63,132,101,76.52,31,23.48,353.48,269.63,76.28,59.73,16.9,17.38,4.92,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.87
Forget20-AP_10_3_1000-2000_spheredown_1_9,AS,100,3,spheredown,1000,2000,breadth,mfavg,None,1,1919,29279,9,37,17.06,9.03,14640,0,0.0,0.0,5001,34.16,2.28,9639,65.84,15.17,29279,15.69,7.39,47.09,8.3,52.91,132,101,76.52,31,23.48,328.5,214.95,65.43,86.08,26.2,20.63,6.28,0.01,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.87
Forget20-AP_10_3_1-1000_spheredown_1_1,AS,100,3,spheredown,1,1000,depth,mof,None,1,2170,47899,10,38,18.4,9.49,23950,0,0.0,0.0,8263,34.5,2.19,15687,65.5,11.4,47899,15.49,7.31,47.17,8.18,52.8,140,115,82.14,25,17.86,464.93,350.53,75.39,78.11,16.8,25.58,5.5,0.01,0.0,0.31,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.81
Forget20-AP_10_3_1-1000_spheredown_1_1,AS,100,3,spheredown,1,1000,breadth,mof,None,1,2170,38329,10,38,18.02,9.49,19165,0,0.0,0.0,6030,31.46,2.31,13135,68.54,17.16,38329,16.51,8.03,48.62,8.49,51.41,140,115,82.14,25,17.86,482.4,301.31,62.46,139.47,28.91,32.06,6.65,0.01,0.0,0.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.81
Forget20-AP_10_3_1-1000_spheredown_1_1,AS,100,3,spheredown,1,1000,depth,mfavg,None,1,2170,47803,10,40,18.36,9.47,23902,0,0.0,0.0,8101,33.89,2.2,15801,66.11,11.38,47803,15.56,7.37,47.35,8.19,52.63,140,115,82.14,25,17.86,467.26,352.5,75.44,77.96,16.68,26.34,5.64,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.81
Forget20-AP_10_3_1-1000_spheredown_1_1,AS,100,3,spheredown,1,1000,breadth,mfavg,None,1,2170,38255,10,40,17.97,9.47,19128,0,0.0,0.0,5899,30.84,2.33,13229,69.16,17.17,38255,16.62,8.12,48.83,8.5,51.15,140,115,82.14,25,17.86,487.42,303.46,62.26,139.32,28.58,34.11,7.0,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.81
Forget20-AP_10_3_1-1000_spheredown_1_10,AS,100,3,spheredown,1,1000,depth,mof,None,1,3091,66717,10,40,18.73,9.91,33359,0,0.0,0.0,12567,37.67,2.34,20792,62.33,13.84,66717,14.59,6.8,46.58,7.79,53.4,165,132,80.0,33,20.0,718.96,487.63,67.82,164.47,22.88,50.37,7.01,0.01,0.0,0.42,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.82
Forget20-AP_10_3_1-1000_spheredown_1_10,AS,100,3,spheredown,1,1000,breadth,mof,None,1,3091,50663,9,40,18.57,9.91,25332,0,0.0,0.0,8392,33.13,2.47,16940,66.87,21.73,50663,15.93,7.75,48.63,8.18,51.36,165,132,80.0,33,20.0,745.95,401.28,53.79,260.99,34.99,66.86,8.96,0.02,0.0,0.36,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.82
Forget20-AP_10_3_1-1000_spheredown_1_10,AS,100,3,spheredown,1,1000,depth,mfavg,None,1,3091,66621,10,39,18.75,9.93,33311,0,0.0,0.0,12504,37.54,2.42,20807,62.46,13.81,66621,14.63,6.83,46.7,7.8,53.32,165,132,80.0,33,20.0,719.96,488.46,67.85,163.37,22.69,51.68,7.18,0.01,0.0,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.82
Forget20-AP_10_3_1-1000_spheredown_1_10,AS,100,3,spheredown,1,1000,breadth,mfavg,None,1,3091,50407,10,39,18.59,9.93,25204,0,0.0,0.0,8318,33.0,2.53,16886,67.0,21.68,50407,16.05,7.84,48.86,8.21,51.15,165,132,80.0,33,20.0,735.25,404.24,54.98,258.87,35.21,55.53,7.55,0.01,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.82
Forget20-AP_10_3_1-1000_spheredown_1_2,AS,100,3,spheredown,1,1000,depth,mof,None,1,2730,53041,10,42,18.46,9.87,26521,0,0.0,0.0,9704,36.59,2.24,16817,63.41,11.4,53041,14.74,6.84,46.43,7.89,53.54,147,116,78.91,31,21.09,514.86,372.28,72.31,96.83,18.81,31.7,6.16,0.01,0.0,0.34,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1-1000_spheredown_1_2,AS,100,3,spheredown,1,1000,breadth,mof,None,1,2730,40893,10,42,18.15,9.87,20447,0,0.0,0.0,6710,32.82,2.37,13737,67.18,18.93,40893,15.94,7.7,48.29,8.24,51.7,147,116,78.91,31,21.09,543.94,314.83,57.88,176.47,32.44,40.57,7.46,0.01,0.0,0.34,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1-1000_spheredown_1_2,AS,100,3,spheredown,1,1000,depth,mfavg,None,1,2730,52637,10,40,18.42,9.92,26319,0,0.0,0.0,9687,36.81,2.22,16632,63.19,11.31,52637,14.5,6.67,46.0,7.83,54.01,147,116,78.91,31,21.09,506.21,364.64,72.03,97.49,19.26,30.53,6.03,0.01,0.0,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1-1000_spheredown_1_2,AS,100,3,spheredown,1,1000,breadth,mfavg,None,1,2730,40681,10,40,18.11,9.92,20341,0,0.0,0.0,6726,33.07,2.3,13615,66.93,18.6,40681,15.74,7.55,47.97,8.19,52.04,147,116,78.91,31,21.09,529.48,307.03,57.99,173.54,32.78,36.99,6.99,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.84
Forget20-AP_10_3_1-1000_spheredown_1_3,AS,100,3,spheredown,1,1000,depth,mof,None,1,2791,57345,9,44,18.44,9.62,28673,0,0.0,0.0,10535,36.74,2.26,18138,63.26,12.15,57345,14.42,6.65,46.08,7.78,53.95,133,108,81.2,25,18.8,564.14,401.0,71.08,112.23,19.89,36.81,6.52,0.01,0.0,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.79
Forget20-AP_10_3_1-1000_spheredown_1_3,AS,100,3,spheredown,1,1000,breadth,mof,None,1,2791,45739,10,44,18.26,9.62,22870,0,0.0,0.0,7444,32.55,2.44,15426,67.45,19.26,45739,15.7,7.56,48.13,8.14,51.84,133,108,81.2,25,18.8,615.19,352.15,57.24,199.25,32.39,48.57,7.89,0.01,0.0,0.31,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.79
Forget20-AP_10_3_1-1000_spheredown_1_3,AS,100,3,spheredown,1,1000,depth,mfavg,None,1,2791,57139,9,42,18.47,9.6,28570,0,0.0,0.0,10296,36.04,2.27,18274,63.96,12.17,57139,14.59,6.77,46.42,7.82,53.59,133,108,81.2,25,18.8,567.91,403.69,71.08,112.4,19.79,38.06,6.7,0.01,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.79
Forget20-AP_10_3_1-1000_spheredown_1_3,AS,100,3,spheredown,1,1000,breadth,mfavg,None,1,2791,45655,10,42,18.29,9.6,22828,0,0.0,0.0,7343,32.17,2.41,15485,67.83,19.2,45655,15.86,7.69,48.46,8.18,51.57,133,108,81.2,25,18.8,614.14,354.44,57.71,200.4,32.63,45.66,7.43,0.01,0.0,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.79
Forget20-AP_10_3_1-1000_spheredown_1_4,AS,100,3,spheredown,1,1000,depth,mof,None,1,3034,58839,9,37,18.23,9.31,29420,0,0.0,0.0,11551,39.26,2.27,17869,60.74,13.07,58839,14.75,7.01,47.55,7.73,52.41,169,138,81.66,31,18.34,608.4,413.62,67.98,137.64,22.62,41.41,6.81,0.01,0.0,0.38,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.83
Forget20-AP_10_3_1-1000_spheredown_1_4,AS,100,3,spheredown,1,1000,breadth,mof,None,1,3034,44353,10,37,17.9,9.31,22177,0,0.0,0.0,8041,36.26,2.35,14136,63.74,20.93,44353,16.02,7.95,49.65,8.07,50.37,169,138,81.66,31,18.34,615.28,341.05,55.43,213.03,34.62,46.91,7.62,0.01,0.0,0.31,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.83
Forget20-AP_10_3_1-1000_spheredown_1_4,AS,100,3,spheredown,1,1000,depth,mfavg,None,1,3034,58459,9,36,18.21,9.3,29230,0,0.0,0.0,11367,38.89,2.28,17863,61.11,13.28,58459,14.81,7.06,47.68,7.75,52.35,169,138,81.66,31,18.34,615.62,419.33,68.11,138.18,22.45,41.44,6.73,0.01,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.83
Forget20-AP_10_3_1-1000_spheredown_1_4,AS,100,3,spheredown,1,1000,breadth,mfavg,None,1,3034,44031,10,35,17.87,9.3,22016,0,0.0,0.0,7917,35.96,2.82,14099,64.04,22.16,44031,16.07,8.0,49.76,8.08,50.27,169,138,81.66,31,18.34,683.04,385.39,56.42,219.53,32.14,52.41,7.67,0.01,0.0,0.24,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.83
Forget20-AP_10_3_1-1000_spheredown_1_5,AS,100,3,spheredown,1,1000,depth,mof,None,1,2649,58541,10,36,18.84,9.96,29271,0,0.0,0.0,10131,34.61,2.27,19140,65.39,11.57,58541,15.02,7.03,46.81,7.99,53.19,145,119,82.07,26,17.93,577.64,423.53,73.32,106.82,18.49,31.85,5.51,0.01,0.0,0.37,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.85
Forget20-AP_10_3_1-1000_spheredown_1_5,AS,100,3,spheredown,1,1000,breadth,mof,None,1,2649,47027,9,36,18.55,9.96,23514,0,0.0,0.0,7315,31.11,2.89,16199,68.89,19.41,47027,16.27,7.92,48.68,8.35,51.31,145,119,82.07,26,17.93,664.82,399.22,60.05,204.08,30.7,43.96,6.61,0.01,0.0,0.34,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.85
Forget20-AP_10_3_1-1000_spheredown_1_5,AS,100,3,spheredown,1,1000,depth,mfavg,None,1,2649,58225,10,36,18.85,9.95,29113,0,0.0,0.0,9922,34.08,2.42,19191,65.92,11.74,58225,15.09,7.08,46.95,8.0,53.03,145,119,82.07,26,17.93,585.58,430.21,73.47,108.11,18.46,32.4,5.53,0.01,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.85
Forget20-AP_10_3_1-1000_spheredown_1_5,AS,100,3,spheredown,1,1000,breadth,mfavg,None,1,2649,46891,9,36,18.56,9.95,23446,0,0.0,0.0,7122,30.38,2.7,16324,69.62,19.15,46891,16.35,7.98,48.81,8.37,51.18,145,119,82.07,26,17.93,651.64,386.71,59.34,204.61,31.4,45.41,6.97,0.01,0.0,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.85
Forget20-AP_10_3_1-1000_spheredown_1_6,AS,100,3,spheredown,1,1000,depth,mof,None,1,2723,55855,10,34,18.02,9.78,27928,1,0.0,0.68,10871,38.93,2.31,17056,61.07,11.83,55854,14.15,6.46,45.61,7.7,54.4,129,106,82.17,23,17.83,541.83,385.22,71.1,103.06,19.02,39.09,7.21,0.01,0.0,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.79
Forget20-AP_10_3_1-1000_spheredown_1_6,AS,100,3,spheredown,1,1000,breadth,mof,None,1,2723,42619,10,34,17.79,9.78,21310,0,0.0,0.0,7474,35.07,2.6,13836,64.93,19.73,42619,15.5,7.42,47.88,8.08,52.13,129,106,82.17,23,17.83,584.59,338.98,57.99,183.1,31.32,46.58,7.97,0.01,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.79
Forget20-AP_10_3_1-1000_spheredown_1_6,AS,100,3,spheredown,1,1000,depth,mfavg,None,1,2723,55459,10,34,18.01,9.78,27730,0,0.0,0.0,10647,38.4,2.35,17083,61.6,11.8,55459,14.2,6.49,45.69,7.71,54.3,129,106,82.17,23,17.83,541.23,387.47,71.59,102.23,18.89,37.34,6.9,0.01,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.79
Forget20-AP_10_3_1-1000_spheredown_1_6,AS,100,3,spheredown,1,1000,breadth,mfavg,None,1,2723,42337,9,34,17.76,9.78,21169,0,0.0,0.0,7281,34.39,2.47,13888,65.61,19.27,42337,15.5,7.42,47.87,8.08,52.13,129,106,82.17,23,17.83,566.45,327.35,57.79,183.35,32.37,43.12,7.61,0.01,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.79
Forget20-AP_10_3_1-1000_spheredown_1_7,AS,100,3,spheredown,1,1000,depth,mof,None,1,2876,65255,9,40,19.56,10.6,32628,0,0.0,0.0,11552,35.41,2.79,21076,64.59,13.0,65255,14.95,7.09,47.45,7.86,52.57,160,131,81.88,29,18.12,724.68,530.49,73.2,129.11,17.82,46.32,6.39,0.01,0.0,0.43,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.78
Forget20-AP_10_3_1-1000_spheredown_1_7,AS,100,3,spheredown,1,1000,breadth,mof,None,1,2876,51443,9,40,19.24,10.6,25722,0,0.0,0.0,8089,31.45,3.1,17633,68.55,20.72,51443,16.29,8.07,49.51,8.23,50.52,160,131,81.88,29,18.12,809.39,484.16,59.82,235.06,29.04,59.36,7.33,0.02,0.0,0.38,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.78
Forget20-AP_10_3_1-1000_spheredown_1_7,AS,100,3,spheredown,1,1000,depth,mfavg,None,1,2876,64179,9,40,19.4,10.54,32090,0,0.0,0.0,11385,35.48,2.7,20705,64.52,12.33,64179,14.89,7.07,47.49,7.82,52.52,160,131,81.88,29,18.12,690.78,504.12,72.98,124.99,18.09,44.05,6.38,0.01,0.0,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2147483647,0,0.0,0,0.78
